properties/bounds_imcoords,properties/image_id,properties/type_id,properties/type_name
"1253.9563018505064,2757.8943778302805,1286.0949905280693,2753.6395861177302,1299.8460199005572,2857.5083726190364,1267.7073312229943,2861.7631643315867",40.png,4,maritime vessels
"1341.5686345893273,2841.3441215351213,1372.9199181073234,2837.1935731842386,1385.1276921335148,2929.4053370918627,1353.7764086155187,2933.5558854427454",40.png,4,maritime vessels
"1276.3966045542745,2857.5940126778937,1302.2886056619927,2853.361666338278,1316.6827245572806,2941.4198053646046,1290.7907234495624,2945.65215170422",40.png,4,maritime vessels
"1150.074140194597,2734.063480058343,1171.2412692242806,2722.79157935876,1208.4507608450176,2792.6660513982633,1187.283631815334,2803.9379520978464",40.png,4,maritime vessels
"2937.7192723941316,130.18564922431628,3029.0696694469557,143.2538310214355,2991.2230573445395,407.812672973119,2899.8726602917154,394.74449117599977",41.png,4,maritime vessels
"1890.1649309928077,1513.4280362365398,1933.5415446118104,1549.7899499669197,1798.7380111750128,1710.5988894446828,1755.3613975560102,1674.2369757143028",41.png,1,container
"1259.017024553743,394.06744837007716,1286.9063575231505,363.33449714241857,1380.6293096763236,448.3855747337981,1352.7399767069162,479.11852596145667",42.png,4,maritime vessels
"1020.7806398792176,2432.299843357106,1021.796934700085,2448.763819446785,949.095525123185,2453.251560780975,948.0792303023176,2436.787584691296",43.png,4,maritime vessels
"1137.8470985761,2443.324590716658,1138.7548072765715,2458.0294716568123,1080.403910594739,2461.6313788612265,1079.4962018942676,2446.926497921072",43.png,4,maritime vessels
"1058.3473441382212,2552.6491439257416,1076.2123882078945,2543.627950027994,1110.91009840253,2612.3412632291074,1093.0450543328566,2621.362457126855",44.png,4,maritime vessels
"1037.3513494607125,2403.554908179604,1064.2736620725068,2391.5894359099852,1104.3663403755543,2481.797962109104,1077.44402776376,2493.7634343787226",44.png,4,maritime vessels
"1973.2675795612404,2845.7682705617462,1996.935988194192,2852.372035253209,1972.8437256697116,2938.720586566511,1949.17531703676,2932.116821875048",44.png,4,maritime vessels
"1995.0300665050677,2853.3055604101646,2015.0064946395003,2858.879219071442,1991.2125201386148,2944.1586828017344,1971.2360920041822,2938.585024140457",44.png,4,maritime vessels
"2013.7309184136539,2852.7817770306883,2035.866754616648,2858.9579359689715,2010.9712730535175,2948.1852870755356,1988.8354368505234,2942.0091281372524",44.png,4,maritime vessels
"2034.4727675510296,2860.7417462199587,2056.394637340271,2866.858206009464,2031.1046720740849,2957.4994175303805,2009.1828022848435,2951.382957740875",44.png,4,maritime vessels
"2096.3367049493468,2856.248417739914,2126.0438401040897,2863.783811898349,2100.929518774675,2962.793169918122,2071.2223836199323,2955.2577757596873",44.png,4,maritime vessels
"2072.9384749791657,2718.70939993091,2099.005919856777,2726.1572413311023,2070.5465575548646,2825.7650092996682,2044.4791126772534,2818.317167899476",44.png,4,maritime vessels
"2159.438844430637,2742.490600512765,2185.1902216938925,2749.164141759804,2159.914114495272,2846.6977521959416,2134.1627372320163,2840.0242109489027",44.png,4,maritime vessels
"2179.7324718994723,2749.9672523497716,2201.6721617216162,2754.3251359425813,2184.9868577923144,2838.3270109355394,2163.0471679701704,2833.9691273427297",44.png,4,maritime vessels
"2200.6938646575895,2752.786960989508,2221.893725209318,2756.997892193056,2205.416763233506,2839.950873212789,2184.216902681778,2835.7399420092406",44.png,4,maritime vessels
"2217.797895444457,2747.710295563115,2240.9286889290092,2751.2635198659714,2226.9746907621757,2842.1013117895995,2203.8438972776235,2838.548087486743",44.png,4,maritime vessels
"2052.963478725501,2718.5397238631185,2075.3653280914136,2724.9500992215226,2050.0934350045072,2813.26585461362,2027.6915856385947,2806.855479255216",44.png,4,maritime vessels
"2030.8469996521992,2723.675949241947,2051.0196343887364,2728.8930099479835,2030.3908847991813,2808.6575083867456,2010.218250062644,2803.440447680709",44.png,4,maritime vessels
"2009.7481454365134,2718.906960058508,2032.7871513101118,2724.8653236445793,2012.3774733088121,2803.782745275148,1989.3384674352137,2797.8243816890767",44.png,4,maritime vessels
"2135.4157265174827,2740.804702654162,2160.4020491926026,2747.279977870691,2134.705102191606,2846.437494433609,2109.718779516486,2839.9622192170805",44.png,4,maritime vessels
"2121.9344940788733,2871.1590419350546,2141.7614658959997,2876.1548143646182,2122.6005464226682,2952.199713475676,2102.773574605542,2947.2039410461125",44.png,4,maritime vessels
"2830.5262101448584,2872.4516131892256,2860.2021561046736,2878.3461503977173,2839.6080960688437,2982.026590625674,2809.9321501090285,2976.1320534171823",44.png,4,maritime vessels
"415.4576916101495,2941.3582828863327,429.9420600282029,2953.746167260588,374.4991089348306,3018.572097626022,360.0147405167772,3006.1842132517663",45.png,4,maritime vessels
"432.78653181875865,2945.13700692132,447.1819325504298,2956.2103920998406,397.7845600852043,3020.4269763028215,383.38915935353316,3009.3535911243007",45.png,4,maritime vessels
"2726.74767045182,814.6087734756031,2745.591148844021,823.5346316615554,2708.696176658384,901.4240173852802,2689.852698266183,892.4981591993279",45.png,4,maritime vessels
"916.2701108613887,2319.6866782525694,939.7357222223295,2284.839848855413,1047.057533984213,2357.109606791034,1023.5919226232722,2391.9564361881903",45.png,4,maritime vessels
"2735.1516661108913,729.6459146042598,2750.15279533426,736.7517126575719,2727.442259009196,784.6961782317794,2712.441129785827,777.5903801784673",45.png,4,maritime vessels
"2722.147457055348,725.0225167687518,2737.1485862787167,732.1283148220639,2714.4380499536524,780.0727803962714,2699.4369207302834,772.9669823429592",45.png,4,maritime vessels
"2768.78735789998,61.68022409037802,2798.979805798636,67.67735414968816,2778.162178815934,172.48333831758464,2747.9697309172784,166.48620825827453",46.png,4,maritime vessels
"2793.7171717423785,68.84519389434453,2822.9530149529865,74.65231343351317,2802.309154632118,178.5834723379875,2773.07331142151,172.77635279881886",46.png,4,maritime vessels
"2771.8960138531565,180.4688092760906,2803.1117813342044,186.66920144413876,2782.6109098142533,289.8804856953858,2751.3951423332055,283.68009352733765",46.png,4,maritime vessels
"2754.931771108652,293.05715437706897,2778.486086433312,297.73575125447803,2760.925463516232,386.1444046017208,2737.371148191572,381.46580772431173",46.png,4,maritime vessels
"2937.911524179024,119.95839942098098,3000.9967276682814,133.2594965423823,2945.8039138117747,395.031127972709,2882.7187103225174,381.7300308513077",46.png,4,maritime vessels
"626.070110633951,44.89214032370705,626.7087667288408,64.05182316102902,483.54271572707523,68.82402486342221,482.90405963218547,49.66434202610024",47.png,4,maritime vessels
"131.8762636331059,60.74524046507531,132.60532606984412,84.94605985911603,-21.138557207295136,89.57767535735957,-21.867619644033383,65.37685596331885",47.png,4,maritime vessels
"139.36655997453522,80.06193984471439,140.69241654395697,103.59589394554956,-15.524248657310409,112.3968328325217,-16.850105226732154,88.86287873168652",47.png,4,maritime vessels
"145.55619868517294,101.0499156956055,146.78701138193412,122.89684105717392,-9.615715971392447,131.7082623189128,-10.846528668153596,109.86133695734439",47.png,4,maritime vessels
"613.9846786460545,64.08415438293623,614.5758970089386,81.82070526078188,501.62322688361417,85.58579426680107,501.0320085207301,67.84924338895543",47.png,4,maritime vessels
"150.18000109245116,119.75807407295012,151.520694054847,143.55537414900445,-7.518121620042095,152.51530742889992,-8.858814582437972,128.7180073528456",47.png,4,maritime vessels
"936.3060120296442,2430.517720205982,936.9686104331049,2447.1429164942406,838.8920832540197,2451.051763595897,838.229484850559,2434.4265673076384",48.png,4,maritime vessels
"939.0098298281273,2446.631866413503,939.5121613332,2462.2041430733184,845.0728915576028,2465.250571130095,844.5705600525301,2449.6782944702795",48.png,4,maritime vessels
"1023.6346105558083,2423.932657125779,1024.1465109022747,2439.8015678688425,948.0627358907908,2442.2558831913902,947.5508355443245,2426.3869724483266",48.png,4,maritime vessels
"1028.1972633889318,2439.2081120446487,1028.753016771297,2456.436466900807,944.3485059799524,2459.159193054919,943.792752597587,2441.9308381987607",48.png,4,maritime vessels
"1030.515179313194,1204.3749617549631,1048.9712461769934,1212.26559903625,1017.03797240431,1286.956985158681,998.5819055405108,1279.066347877394",49.png,4,maritime vessels
"2121.123241652225,2865.7763701301374,2140.381546712062,2870.647588470096,2119.077623542013,2954.872400980483,2099.8193184821757,2950.0011826405243",50.png,4,maritime vessels
"2099.1119634794713,2714.6378181463397,2125.5657155775434,2722.763060037481,2095.687588351916,2820.0387573484904,2069.233836253844,2811.913515457349",50.png,4,maritime vessels
"1053.334832646216,2402.4169155437785,1080.2376190549705,2390.1249968721686,1124.3491169939794,2486.669908934131,1097.4463305852248,2498.961827605741",50.png,4,maritime vessels
"2038.3145410608397,2849.535867757948,2063.0258443256207,2857.1259183385737,2034.2971440999988,2950.659369286909,2009.5858408352178,2943.0693187062834",50.png,4,maritime vessels
"2062.0616319660703,2855.935517065353,2085.350981349794,2863.088816020016,2057.298980331666,2954.41910387243,2034.0096309479425,2947.2658049177667",50.png,4,maritime vessels
"2138.5824099925585,2877.5234515783727,2160.59829856768,2883.0921763370884,2141.903563763991,2957.001592983211,2119.8876751888693,2951.4328682244955",50.png,4,maritime vessels
"2074.994925601128,2707.074137738681,2100.7838920672184,2714.9951914282556,2070.797566851517,2812.6231542896685,2045.0086003854265,2804.702100600094",50.png,4,maritime vessels
"2058.088040888028,2706.8278593336945,2078.15648030433,2713.472852817872,2050.743198303889,2796.263270948122,2030.674758887587,2789.6182774639447",50.png,4,maritime vessels
"2036.9838553215668,2705.833681588566,2057.230977263589,2712.893533319039,2030.7856146125523,2788.736837518387,2010.53849267053,2781.676985787914",50.png,4,maritime vessels
"2156.622897806705,2748.7856565400334,2183.5776144284073,2757.0647691531153,2153.210464138119,2855.9326030547772,2126.2557475164167,2847.6534904416953",50.png,4,maritime vessels
"2182.2575197469578,2750.7768054944836,2208.990640882231,2758.987855289008,2178.5685470898807,2858.034571469182,2151.835425954607,2849.8235216746575",50.png,4,maritime vessels
"2199.9420756416134,2765.023033087301,2221.5022013031485,2769.4604756906624,2205.5930911878,2846.7577939681523,2184.032965526265,2842.320351364791",50.png,4,maritime vessels
"2217.349555219451,2764.571798827959,2240.603244728398,2767.9935128980596,2229.0962078637203,2846.1943961212814,2205.8425183547733,2842.7726820511807",50.png,4,maritime vessels
"2828.5863656013184,2886.7441618902953,2857.021158452255,2892.596528578473,2836.150588956831,2994.0000037712093,2807.7157961058947,2988.1476370830314",50.png,4,maritime vessels
"2856.4639231414453,2880.3165902979863,2883.1230728851124,2885.8034992659145,2860.5867545313145,2995.3003196390246,2833.9276047876474,2989.8134106710963",50.png,4,maritime vessels
"455.2589398010408,2946.807353096483,469.7996125493062,2959.295536720036,414.1516994592654,3024.089434516358,399.611026711,3011.6012508928047",51.png,4,maritime vessels
"2749.744431745851,816.1844903927549,2769.8891375581843,825.7316635278115,2736.0967510661967,897.0342025043092,2715.9520452538636,887.4870293692526",51.png,4,maritime vessels
"2837.9040786656456,687.8476390506293,2868.2552662640965,680.1394009309956,2888.6670493410006,760.5107968026442,2858.3158617425497,768.2190349222778",51.png,4,maritime vessels
"2776.9930026584752,703.288686919264,2815.797829296299,725.0402713550776,2759.3394161306587,825.7620804538241,2720.534589492835,804.0104960180105",51.png,4,maritime vessels
"2948.7102293633056,132.25621444864015,3019.0770149671207,145.73949439841704,2968.8992117376742,407.6083226856526,2898.532426133859,394.1250427358757",52.png,4,maritime vessels
"2795.701997563661,218.11229310908334,2819.4138480843476,223.05226196630542,2800.2693624563876,314.9457930038486,2776.557511935701,310.00582414662654",52.png,4,maritime vessels
"2756.4102659768946,306.5548900143903,2781.2443883453857,311.72866550651224,2762.7250023117117,400.62171849071734,2737.8908799432206,395.4479429985954",52.png,4,maritime vessels
"2775.0061398890266,322.5032404255928,2796.0245700795126,325.76048252926694,2783.8452970561684,404.35126321556504,2762.8268668656824,401.0940211118909",52.png,4,maritime vessels
"166.00959458754022,56.98992204088757,167.0895271441542,81.66171456606568,3.9422997865002003,88.80298742514275,2.8623672298862175,64.13119489996464",53.png,4,maritime vessels
"167.73422227388687,79.5564216500452,168.80660659800927,104.05576967873714,8.247960366666348,111.08373528497123,7.175576042543952,86.58438725627929",53.png,4,maritime vessels
"133.19263788224993,100.8770573226196,134.07741293493547,121.09034415948784,25.611874077865693,125.83809268902374,24.727099025180166,105.6248058521555",53.png,4,maritime vessels
"643.2460807729603,46.27650605931443,643.8029899208848,66.4366172180761,505.7504673725507,70.25022281259704,505.1935582246262,50.09011165383538",53.png,4,maritime vessels
"127.20057009225252,536.4590331787944,130.0214203091125,518.614089418892,224.57226168366856,533.5602705323914,221.75141146680858,551.4052142922937",54.png,4,maritime vessels
"29.308295727884435,520.8418305831466,31.47024492415141,507.16515197449115,93.71154808039628,517.0039834030584,91.5495988841293,530.6806620117138",54.png,4,maritime vessels
"974.4207488007573,2442.74264683018,974.9706138307334,2459.4447971585223,877.2262851096043,2462.662717437388,876.6764200796282,2445.9605671090458",55.png,4,maritime vessels
"541.0506318011211,2196.0247576410134,559.573134309811,2204.202821616329,528.8975154649107,2273.680051034597,510.3750129562207,2265.5019870592814",56.png,4,maritime vessels
"2957.4662346242235,1752.5024388487939,2961.9353226979574,1767.6654162478862,2905.213699188485,1784.383368433462,2900.744611114751,1769.2203910343696",56.png,4,maritime vessels
"2959.343968778728,1766.952997471131,2963.43222706159,1780.8238737935337,2914.0578736712855,1795.376314786958,2909.969615388424,1781.5054384645553",56.png,4,maritime vessels
"2970.695711178647,1706.549857016743,2971.4507459509764,1717.4978612138916,2921.989276729546,1720.9089970227726,2921.2342419572165,1709.960992825624",56.png,4,maritime vessels
"2996.9532315337246,1667.5124221530266,2998.4540379449422,1681.934889775382,2912.1231765535367,1690.9185057317325,2910.622370142319,1676.496038109377",56.png,4,maritime vessels
"2976.9741325746227,1660.3523719420482,2977.4955133196854,1670.7799868840534,2926.0604467958183,1673.3517402001958,2925.5390660507555,1662.9241252581905",56.png,4,maritime vessels
