geometry/coordinates/0/0/0,geometry/coordinates/0/0/1,geometry/coordinates/0/0/2,geometry/coordinates/0/1/0,geometry/coordinates/0/1/1,geometry/coordinates/0/1/2,geometry/coordinates/0/2/0,geometry/coordinates/0/2/1,geometry/coordinates/0/2/2,geometry/coordinates/0/3/0,geometry/coordinates/0/3/1,geometry/coordinates/0/3/2,geometry/type,properties/bounds_imcoords,properties/edited_by,properties/feature_id/0,properties/image_id,properties/ingest_time,properties/type_id,properties/type_name,type
125.414698,38.713903,0,125.414818,38.713732,0,125.413989,38.713148,0,125.413869,38.713319,0,Polygon,"1335.2135855613838,2511.159491908067,1368.5728111436201,2558.550755632269,1138.3043451572134,2720.6392313905817,1104.945119574977,2673.2479676663797",Ilwon Lee @ SI Analytics,81bb5fbf8de54588347ac0968ac79369067760cdc81b4839cdaaf9cce2886758,10.png,2019:01:14 15:27:35,1,container,Feature
125.413795,38.717137,0,125.41387,38.716953,0,125.412917,38.716567,0,125.412842,38.71675,0,Polygon,"1084.3414429414008,1612.8137512093074,1104.9856249092259,1663.7446871714799,840.325187932918,1771.0212984766601,819.6810059650929,1720.0903625144877",Ilwon Lee @ SI Analytics,16fe5d4c1d996b8b6202e0aecbf87b19bd639d66ad8204b9611096b206676df5,10.png,2019:01:14 15:27:35,1,container,Feature
125.420249,38.713967,0,125.420405,38.713812,0,125.419694,38.713094,0,125.419537,38.713248,0,Polygon,"2876.968628958251,2493.3362072022296,2920.423622570215,2536.368737326301,2722.8382986429847,2735.8938167097426,2679.383305031021,2692.861286585671",Ilwon Lee @ SI Analytics,01d98f4fdb0f38da384d2ad86bfb8c7fc5be6a99e7d07395af772104306dc166,10.png,2019:01:14 15:27:35,1,container,Feature
125.414181,38.720077,0,125.41424,38.719902,0,125.413314,38.719589,0,125.413255,38.719765,0,Polygon,"1191.45572200086,796.0145975590145,1207.894337508165,844.7940520409564,950.6443962918247,931.4869623624057,934.2057807845198,882.7075078804638",Ilwon Lee @ SI Analytics,b96592a0f7f9ecf1c5b890eab472b6a6c7e90e19a0860d3d411cfc0890faa696,10.png,2019:01:14 15:27:35,1,container,Feature
125.424604,38.716607,0,125.424672,38.716418,0,125.423605,38.716033,0,125.423536,38.716222,0,Polygon,"1086.840075534273,1759.9822398695044,1105.7796175487724,1812.5204642327722,809.1701381248029,1919.4454272579158,790.2305961103034,1866.907202894648",Ilwon Lee @ SI Analytics,28550cae6d2de6c5cd3bb01be346658b2cba2d457f3bc56715753b216d9e346b,11.png,2019:01:14 15:27:35,1,container,Feature
125.425557,38.719079,0,125.425653,38.718906,0,125.424737,38.718396,0,125.42464,38.718569,0,Polygon,"1351.364083208014,1073.1982321600397,1378.163759140838,1121.3168283618947,1123.6446119795569,1263.0713931461044,1096.844936046733,1214.9527969442493",Ilwon Lee @ SI Analytics,9332f9fbc6325eedfddfdd949d21e87501ab7ad5190b11f8d0a782f41cbba052,11.png,2019:01:14 15:27:35,1,container,Feature
125.392282,38.708396,0,125.392365,38.708183,0,125.390801,38.707571,0,125.390718,38.707784,0,Polygon,"1108.3930417868964,1040.9100834757933,1131.4620602668767,1099.8642418158754,697.0335678929673,1269.8579996945286,673.964549412987,1210.9038413544465",Ilwon Lee @ SI Analytics,7981ddfb298a0709e4267161f0112669c7d731dfcef911128d06ef73ed920192,12.png,2019:01:14 15:27:35,1,container,Feature
125.397533,38.710772,0,125.397623,38.710595,0,125.396596,38.71007,0,125.396506,38.710246,0,Polygon,"2567.110579797285,380.9113011347292,2592.1593307073585,429.8515395658052,2306.8105994720427,575.8996488590417,2281.761848561969,526.9594104279657",Ilwon Lee @ SI Analytics,99c7ed19eeb7b696029c74789f767bf16ec22784e9b76881bb2d73115727854a,12.png,2019:01:14 15:27:35,1,container,Feature
125.406799,38.708846,0,125.406929,38.708662,0,125.406058,38.708046,0,125.405928,38.70823,0,Polygon,"2141.0299431230937,915.7163592096215,2177.133912737343,966.7776689637826,1935.102059715826,1137.9113650879233,1898.998090101577,1086.8500553337622",Ilwon Lee @ SI Analytics,680a2110945ed179c9d3a65fe28d4b13a3c005683bd8982703731ac0b2415118,13.png,2019:01:14 15:27:35,1,container,Feature
125.410544,38.712127,0,125.410659,38.711988,0,125.409946,38.711402,0,125.409831,38.711541,0,Polygon,"181.1526678437308,4.255520110140964,213.09603883544162,43.10892144812894,15.09169694712044,205.89843106885147,-16.851674044590354,167.0450297308635",Ilwon Lee @ SI Analytics,baac2d841474d3423ec3e6d40f1cf2ecc6576612ca8c7ddc51aafe0853765e1b,14.png,2019:01:14 15:27:35,1,container,Feature
125.409535,38.723944,0,125.409675,38.723837,0,125.409116,38.723101,0,125.408975,38.723207,0,Polygon,"2900.8871164426346,2722.008976001466,2939.8639963630085,2751.6174361142616,2784.4719625472753,2956.1770997896137,2745.4950826269014,2926.5686396768183",Ilwon Lee @ SI Analytics,8149ade03fb3fd0d1aace4cf57e188399f6c339b6e180188abf96db00d2339c0,15.png,2019:01:14 15:27:39,1,container,Feature
125.409351,38.723936,0,125.409478,38.723841,0,125.408986,38.723181,0,125.408858,38.723276,0,Polygon,"2849.806445597437,2724.0974170965924,2885.1817624540495,2750.500733300674,2748.385109987686,2933.7816851522225,2713.0097931310734,2907.378368948141",Ilwon Lee @ SI Analytics,749ec06424a7abc4978466df130dc2a5ac44a215ffb10a77c6ba1c2ed93b9f3b,15.png,2019:01:14 15:27:39,1,container,Feature
125.409226,38.72404,0,125.409369,38.723933,0,125.408872,38.723267,0,125.408729,38.723374,0,Polygon,"2815.1337118463807,2695.3154058879413,2854.8905309604156,2724.98897377685,2716.8702831872115,2909.9093057482746,2677.1134640731766,2880.235737859366",Ilwon Lee @ SI Analytics,97d5b5d2edbcf28c5bdfe2dd3b730c2d95567e32e1ef696bf9f0c3336cd6146c,15.png,2019:01:14 15:27:39,1,container,Feature
125.40947,38.725073,0,125.409504,38.72515,0,125.409881,38.724985,0,125.409848,38.724909,0,Polygon,"2882.9259479636817,2408.1432952270093,2892.216034784144,2386.8673374639034,2997.1271014811105,2432.6764582045093,2987.837014660648,2453.9524159676153",Ilwon Lee @ SI Analytics,3d9fea99f6ce3c02e95a55e9df6bc63bf9f4bd5379e29c01d230af5768d8d64b,15.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.411784,38.725609,0,125.411814,38.725449,0,125.410767,38.725256,0,125.410738,38.725415,0,Polygon,"525.6725244434231,2259.492537687688,533.8740813295694,2303.8774337808145,243.2807700150813,2357.574023910908,235.07921312893498,2313.189127817782",Ilwon Lee @ SI Analytics,6f30c96a3a3f2d49cf0eb7681c8dc0f96a201f9f0855cd4d5e68800096cdecc2,16.png,2019:01:14 15:27:39,1,container,Feature
125.411986,38.725511,0,125.41202,38.725325,0,125.410893,38.725117,0,125.410859,38.725303,0,Polygon,"581.6546054738787,2286.602798318176,591.2124094395595,2338.327384489343,278.2793167281602,2396.151977703333,268.7215127624795,2344.4273915321664",Ilwon Lee @ SI Analytics,04edf9d5fac3b80a4f5d1a75ebfb69865aac264769a60b0a9f5cb84aedf7f374,16.png,2019:01:14 15:27:39,1,container,Feature
125.415545,38.726901,0,125.415663,38.726664,0,125.414151,38.725914,0,125.414033,38.726151,0,Polygon,"1570.510778972954,1900.5488917817481,1603.144581817205,1966.370449250008,1183.115014784556,2174.61775615868,1150.481211940305,2108.7961986904206",Ilwon Lee @ SI Analytics,25044b575b89b064f71bba57cc8274bcec6ac6e38497196ac17a81ed2f2a55ac,16.png,2019:01:14 15:27:39,1,container,Feature
125.420251,38.728125,0,125.420442,38.728244,0,125.420808,38.727653,0,125.420617,38.727535,0,Polygon,"2877.7106499920137,1560.388615751455,2930.787982691394,1527.5288731683938,3032.2902672744767,1691.4823951701349,2979.2129345750964,1724.342137753196",Ilwon Lee @ SI Analytics,932f63abf4579641172e11dc8bffe6dfa759140dfefb2c359a9578bd21a1afc7,16.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.410301,38.725911,0,125.410446,38.725955,0,125.410662,38.725254,0,125.410517,38.725209,0,Polygon,"113.77940055362699,2175.5365224722464,153.96944622327823,2163.183737874696,213.87836849348975,2358.0986821971983,173.68832282383852,2370.4514667947487",Ilwon Lee @ SI Analytics,480156d1cabe9e4d55130e81021f76d1eb905f27f1c7efaf4a4399e139a53001,16.png,2019:01:14 15:27:39,1,container,Feature
125.410063,38.726014,0,125.410261,38.726075,0,125.410555,38.72512,0,125.410357,38.72506,0,Polygon,"47.70398615315516,2146.9052928103692,102.67992012383175,2130.0079278267376,184.1610172554216,2395.1083988234795,129.185083284745,2412.005763807111",Ilwon Lee @ SI Analytics,e0587469401d928cfba6ab6eb47b67fe293887eccf1d466f06f0b4122dc95a0b,16.png,2019:01:14 15:27:39,1,container,Feature
125.42209,38.728939,0,125.422245,38.729099,0,125.423047,38.728321,0,125.422892,38.728161,0,Polygon,"388.3097587153102,1334.3097270618832,431.4365715780792,1289.8883965602763,654.2353145588891,1506.19438258305,611.10850169612,1550.6157130846568",Ilwon Lee @ SI Analytics,587001d5dc242be7317e8ad29afdcebfef21c4f96da562a8af01acdb6e67a793,17.png,2019:01:14 15:27:39,1,container,Feature
125.422191,38.729072,0,125.422349,38.729235,0,125.423057,38.728547,0,125.422899,38.728385,0,Polygon,"416.5822929696973,1297.314235608751,460.36378555705477,1252.218574163395,657.0309060146188,1443.1544602446602,613.2494134272614,1488.2501216900162",Ilwon Lee @ SI Analytics,f67f6d8c2536c32e51d074f10e4088e67ff2cae60923de36fc783530ed0d69df,17.png,2019:01:14 15:27:39,1,container,Feature
125.421416,38.728504,0,125.421576,38.728565,0,125.421841,38.727867,0,125.421681,38.727806,0,Polygon,"201.3096518794889,1455.2408420670438,245.64239060023317,1438.4133238593226,319.22185998951613,1632.2612431650557,274.8891212687719,1649.0887613727768",Ilwon Lee @ SI Analytics,0475781067420a26bcf2b5244af71a5bf6ed7ad1020d7b742f5a047c6ce2d196,17.png,2019:01:14 15:27:39,1,container,Feature
125.424659,38.73108,0,125.424695,38.731024,0,125.424369,38.730809,0,125.424333,38.730864,0,Polygon,"1101.9228884260378,739.7063724740834,1112.1173629314958,755.0977558556517,1021.5961071767665,815.0544609234188,1011.4016326713086,799.6630775418505",Ilwon Lee @ SI Analytics,0e32edfa75372f8c3f3e8694dabe1a56f43607dbed13b8adef3c8c956e2fe39a,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.424701,38.731028,0,125.42474,38.73097,0,125.424421,38.730759,0,125.424383,38.730817,0,Polygon,"1113.844750589859,754.144325757846,1124.4469258081774,770.1512463084189,1035.9804955866089,828.7469387893605,1025.3783203682904,812.7400182387876",Ilwon Lee @ SI Analytics,ecf760b58007f3f00fd690f3b5d972165ac50d4a1e08e2c5db7f63b7686243a7,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.421387,38.728588,0,125.421451,38.728434,0,125.420602,38.728083,0,125.420538,38.728237,0,Polygon,"193.30462996891004,1431.8767085964103,210.9498134108429,1474.5525029407047,-24.93261391638373,1572.0829359383458,-42.57779735831659,1529.4071415940514",Ilwon Lee @ SI Analytics,244e70b2ede32eba35f9e2df67a28885e7ec532163fd8763ce6e9a39597f17c8,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.42527,38.732393,0,125.425326,38.732448,0,125.425533,38.73224,0,125.425477,38.732185,0,Polygon,"1271.8700637633153,374.8504909959147,1287.37414252359,359.52784344069966,1344.7012008256245,417.53369548466344,1329.1971220653497,432.8563430398785",Ilwon Lee @ SI Analytics,aa8ceb979a64e1068c139185637e7617a38d035a289192809f2e03f1f3985e19,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.425298,38.732151,0,125.425358,38.732201,0,125.425547,38.731977,0,125.425487,38.731926,0,Polygon,"1279.576322215557,442.2755521349652,1296.2498268179786,428.23439011822023,1348.782426712119,490.61544840011743,1332.1089221096975,504.6566104168624",Ilwon Lee @ SI Analytics,db781eb2377a720f939856e733693c5cafa6f32272f6cd0951827f0c694a6318,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.425335,38.731503,0,125.425395,38.731554,0,125.425628,38.731277,0,125.425568,38.731226,0,Polygon,"1289.8321045418545,622.1306031000861,1306.5056091400215,608.089441086924,1371.2605616347735,684.9842164027593,1354.5870570366064,699.0253784159214",Ilwon Lee @ SI Analytics,68d39ae7d22a1345f840d1404341ce16e6aa66e521ae8731b77995d3e566b980,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.425301,38.731448,0,125.425361,38.731498,0,125.425574,38.731245,0,125.425514,38.731194,0,Polygon,"1280.4021170919914,637.5450057745226,1297.0756216891862,623.5038437621794,1356.337799491288,693.8760959414861,1339.6642948940932,707.9172579538293",Ilwon Lee @ SI Analytics,92ccee0a5eedc5aeae003be3ad4750a5f746d572007b4d78671d5f13dd722640,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.425411,38.731512,0,125.425467,38.73156,0,125.425694,38.731289,0,125.425638,38.731242,0,Polygon,"1310.8682304447432,619.5917602860031,1326.4527378199662,606.4676692071018,1389.688696601286,681.5586800879314,1374.104189226063,694.6827711668327",Ilwon Lee @ SI Analytics,67501aa708ca5d5b7def613c27c74fbcab615b51c1f0e86fbc9a5259385466c8,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.421481,38.728723,0,125.421555,38.728781,0,125.421796,38.728473,0,125.421723,38.728415,0,Polygon,"219.2963992634805,1394.3216705154218,239.73764121346875,1378.3037792835107,306.8467955771038,1463.94516874889,286.4055536271156,1479.963059980801",Ilwon Lee @ SI Analytics,303d8e0995463c5fefece937fe750cd8829d5405814326a90a2094847335337e,17.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.393493,38.717637,0,125.393522,38.71744,0,125.392393,38.717272,0,125.392364,38.717469,0,Polygon,"1444.8271673986303,1473.8007584841391,1452.9953307560438,1528.536963192676,1139.4073092765382,1575.3330134488467,1131.2391459191247,1520.5968087403098",Ilwon Lee @ SI Analytics,09e446283ee46cd166de211c4d37c79e62dc58b4ce0cb0796d259ac28e6b1c28,18.png,2019:01:14 15:27:39,1,container,Feature
125.395234,38.718186,0,125.395254,38.718053,0,125.394562,38.717947,0,125.394542,38.71808,0,Polygon,"1928.4678178881434,1321.364779608888,1934.1175419242416,1358.2617785963112,1741.819397721524,1387.7067599556212,1736.1696736854258,1350.8097609681981",Ilwon Lee @ SI Analytics,7448c6e62fe32e878840b598fcaf6bdda287efc1c790b44526a3018a4dcd7b5d,18.png,2019:01:14 15:27:39,1,container,Feature
125.389846,38.71696,0,125.390043,38.717009,0,125.390231,38.716254,0,125.390034,38.716205,0,Polygon,"431.82893218453614,1661.945489339834,486.5583462320971,1648.3291001873927,538.7183388399851,1857.9798233119602,483.98892479242414,1871.5962124644016",Ilwon Lee @ SI Analytics,3b590667faa5ea9cddf3ef715c3377b5fdfd845642bf77f4558ef8b3966721ab,18.png,2019:01:14 15:27:39,1,container,Feature
125.39495,38.717804,0,125.39497,38.717677,0,125.394121,38.717547,0,125.394102,38.717674,0,Polygon,"1849.66075506097,1427.5507921984595,1855.0335623182552,1462.6393138085493,1619.3904468024791,1498.721342434355,1614.0176395451938,1463.632820824265",Ilwon Lee @ SI Analytics,f3586288eb31acf22cb1132da74657484cac6d2feb023d30ac752239c470c632,18.png,2019:01:14 15:27:39,1,container,Feature
125.395203,38.717655,0,125.395232,38.717446,0,125.393693,38.717228,0,125.393664,38.717437,0,Polygon,"1919.7580393459434,1468.7591943096759,1927.9990734407772,1526.7534666802103,1500.487397153905,1587.5032296517984,1492.2463630590712,1529.508957281264",Ilwon Lee @ SI Analytics,fc4c0671174985bfeda6eae315e2ef9b25cc4002aacce95a1b68126c8fca86e5,18.png,2019:01:14 15:27:39,1,container,Feature
125.390167,38.71701,0,125.390381,38.717065,0,125.39061,38.716179,0,125.390396,38.716123,0,Polygon,"520.9292162150491,1647.9833283276337,580.3405547362581,1632.6385012411479,643.9484724128265,1878.9124741189528,584.5371338916175,1894.2573012054386",Ilwon Lee @ SI Analytics,ccd693a7d4492b9d2d275985f9a5f18fc732e3614ca716a0883dffc566135cf7,18.png,2019:01:14 15:27:39,1,container,Feature
125.390411,38.71726,0,125.390465,38.717186,0,125.390214,38.717003,0,125.39016,38.717077,0,Polygon,"588.6980343632945,1578.5230092647978,603.6686302791467,1599.0199366890172,534.0852068239969,1649.8424474697206,519.1146109081448,1629.3455200455012",Ilwon Lee @ SI Analytics,fa46851f549db92822e64ee93ffced8725c104da69be753e16606370d733dcce,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.390759,38.718876,0,125.390927,38.718923,0,125.391154,38.718121,0,125.390986,38.718074,0,Polygon,"685.4450436121581,1129.6540999675904,732.0211522745329,1116.4749735033608,795.06605650714,1339.28081106147,748.4899478447652,1352.4599375256996",Ilwon Lee @ SI Analytics,c48ea6f670411deb40906f2ebc5b9752e8d342d089beeeacd2c85b22b9365c41,18.png,2019:01:14 15:27:39,1,container,Feature
125.390761,38.717148,0,125.390769,38.717084,0,125.390483,38.717045,0,125.390474,38.71711,0,Polygon,"685.8222643246332,1609.6388214031008,688.232686554156,1627.5663367438185,608.7368519232281,1638.254852319295,606.3264296937053,1620.3273369785773",Ilwon Lee @ SI Analytics,eeee7bdcd00124ef0491a20b9462ac65a85b9b171ae9b9e71ed24ad109b0befa,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.390724,38.717331,0,125.390732,38.717268,0,125.390449,38.71723,0,125.39044,38.717293,0,Polygon,"675.6149268735344,1558.7425740164106,677.9813149444856,1576.3425853025947,599.1767388907583,1586.9381585484082,596.8103508198071,1569.338147262224",Ilwon Lee @ SI Analytics,45676d41ddfa374901af445511a3b4c8ef0309b7ca891af1141d1d5303930514,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.390747,38.717218,0,125.390757,38.717154,0,125.390469,38.71711,0,125.390459,38.717174,0,Polygon,"682.0658579254625,1590.311280374727,684.761021893768,1608.0993625637502,604.7258358851784,1620.2259058996071,602.030671916873,1602.4378237105839",Ilwon Lee @ SI Analytics,818299060d094fcfe6cfd3bc95720253468ab7df5e26bd12d1811146f2c93587,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.390736,38.717275,0,125.390745,38.717218,0,125.390459,38.717174,0,125.39045,38.717232,0,Polygon,"679.0436315759567,1574.4027239907955,681.4581853994263,1590.3387792240887,602.0403417233659,1602.3717858428863,599.6257878998964,1586.435730609593",Ilwon Lee @ SI Analytics,99e950879306899899d012870639f89498866034a3848a592b52765c0c29aab0,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.391732,38.71799,0,125.391806,38.718002,0,125.391845,38.71776,0,125.391771,38.717748,0,Polygon,"955.5495067989449,1375.8738304125618,976.1579076381729,1372.5401185143508,987.0332916454064,1439.7697651499402,966.4248908061784,1443.1034770481513",Ilwon Lee @ SI Analytics,280934a4bd5a4eadf731001d9be2212e0126a51359bcb3c00c9bced211dd8d0f,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.391646,38.71775,0,125.391719,38.717757,0,125.391738,38.717544,0,125.391666,38.717537,0,Polygon,"931.7816408200252,1442.3925726900773,951.967254337909,1440.5292852892185,957.428878882305,1499.6968845453237,937.2432653644212,1501.5601719461824",Ilwon Lee @ SI Analytics,f85395de97260d288df4dfa0f1aeacbc4ed94b967944fd8dda1763f44a7021a3,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.391722,38.717496,0,125.391732,38.717418,0,125.391312,38.717366,0,125.391302,38.717444,0,Polygon,"952.947420462618,1513.045664712983,955.6235251837683,1534.5953500985627,838.8642476021984,1549.0948682299606,836.1881428810481,1527.5451828443809",Ilwon Lee @ SI Analytics,ad9c6d60a9134f110494e717468ea86ebd2b3c67e477ac6e812a80393853f430,18.png,2019:01:14 15:27:39,4,maritime vessels,Feature
125.40164,38.71511,0,125.40166,38.715274,0,125.402875,38.715129,0,125.402856,38.714965,0,Polygon,"707.9307246840903,2175.753687282474,713.3492647788521,2130.2522183065657,1050.9597139754665,2170.4565412999846,1045.5411738807047,2215.958010275893",Ilwon Lee @ SI Analytics,fc76bfc394a046584a9e3f16f68cae35ba009d19756bfb58aa345c1e827ebc67,19.png,2019:01:14 15:27:39,1,container,Feature
125.406588,38.715284,0,125.406688,38.715525,0,125.407932,38.715006,0,125.407832,38.714766,0,Polygon,"2082.2907428710655,2127.4254020125354,2110.1404685096363,2060.600056088893,2455.7602859579333,2204.6384738201905,2427.9105603193625,2271.463819743833",Ilwon Lee @ SI Analytics,7a48833474007fd3c63aad51e272e917e66f3495184d737c00f405d093a58928,19.png,2019:01:14 15:27:39,1,container,Feature
125.404432,38.717885,0,125.404696,38.718003,0,125.405254,38.716747,0,125.404989,38.716629,0,Polygon,"1483.3181376230646,1404.9475467263442,1556.879150203055,1372.269117084331,1711.8515159408412,1721.1207684786127,1638.2905033608508,1753.799198120626",Ilwon Lee @ SI Analytics,3161b11321bae996ca2d3c4e74dd27327cea329fe63cd262df0cff495971356c,19.png,2019:01:14 15:27:39,1,container,Feature
125.412418,38.721333,0,125.412472,38.72119,0,125.411576,38.720848,0,125.411521,38.720992,0,Polygon,"701.7498154230841,447.2213263496982,716.8934177129534,487.0185299415689,467.77135007962096,581.8142736967835,452.62774778975177,542.0170701049128",Ilwon Lee @ SI Analytics,3e220e64af3eab3691b54af33b9fc70f19e59d5439a625577c59dc28d1ced04b,20.png,2019:01:14 15:27:39,2,oil tanker,Feature
